"","Borough","GSS_Code","MajorText","Date","count_by_borough"
"29432","Westminster","E09000033","Miscellaneous Crimes Against Society",2010-09-01,210
"29433","Westminster","E09000033","Robbery",2010-09-01,161
"29434","Westminster","E09000033","Sexual Offences",2010-09-01,38
"29435","Westminster","E09000033","Theft and Handling",2010-09-01,2748
"29436","Westminster","E09000033","Violence Against the Person",2010-09-01,691
"29437","Westminster","E09000033","Arson and Criminal Damage",2010-10-01,217
"29438","Westminster","E09000033","Burglary",2010-10-01,226
"29439","Westminster","E09000033","Drug Offences",2010-10-01,511
"29440","Westminster","E09000033","Miscellaneous Crimes Against Society",2010-10-01,212
"29441","Westminster","E09000033","Robbery",2010-10-01,176
"29442","Westminster","E09000033","Sexual Offences",2010-10-01,35
"29443","Westminster","E09000033","Theft and Handling",2010-10-01,2558
"29444","Westminster","E09000033","Violence Against the Person",2010-10-01,715
"29445","Westminster","E09000033","Arson and Criminal Damage",2010-11-01,246
"29446","Westminster","E09000033","Burglary",2010-11-01,249
"29447","Westminster","E09000033","Drug Offences",2010-11-01,426
"29448","Westminster","E09000033","Miscellaneous Crimes Against Society",2010-11-01,239
"29449","Westminster","E09000033","Robbery",2010-11-01,142
"29450","Westminster","E09000033","Sexual Offences",2010-11-01,38
"29451","Westminster","E09000033","Theft and Handling",2010-11-01,2443
"29452","Westminster","E09000033","Violence Against the Person",2010-11-01,681
"29453","Westminster","E09000033","Arson and Criminal Damage",2010-12-01,223
"29454","Westminster","E09000033","Burglary",2010-12-01,227
"29455","Westminster","E09000033","Drug Offences",2010-12-01,314
"29456","Westminster","E09000033","Miscellaneous Crimes Against Society",2010-12-01,241
"29457","Westminster","E09000033","Robbery",2010-12-01,171
"29458","Westminster","E09000033","Sexual Offences",2010-12-01,32
"29459","Westminster","E09000033","Theft and Handling",2010-12-01,2487
"29460","Westminster","E09000033","Violence Against the Person",2010-12-01,614
"29461","Westminster","E09000033","Arson and Criminal Damage",2011-01-01,202
"29462","Westminster","E09000033","Burglary",2011-01-01,329
"29463","Westminster","E09000033","Drug Offences",2011-01-01,477
"29464","Westminster","E09000033","Miscellaneous Crimes Against Society",2011-01-01,197
"29465","Westminster","E09000033","Robbery",2011-01-01,198
"29466","Westminster","E09000033","Sexual Offences",2011-01-01,39
"29467","Westminster","E09000033","Theft and Handling",2011-01-01,2426
"29468","Westminster","E09000033","Violence Against the Person",2011-01-01,685
"29469","Westminster","E09000033","Arson and Criminal Damage",2011-02-01,205
"29470","Westminster","E09000033","Burglary",2011-02-01,249
"29471","Westminster","E09000033","Drug Offences",2011-02-01,401
"29472","Westminster","E09000033","Miscellaneous Crimes Against Society",2011-02-01,209
"29473","Westminster","E09000033","Robbery",2011-02-01,199
"29474","Westminster","E09000033","Sexual Offences",2011-02-01,33
"29475","Westminster","E09000033","Theft and Handling",2011-02-01,2214
"29476","Westminster","E09000033","Violence Against the Person",2011-02-01,689
"29477","Westminster","E09000033","Arson and Criminal Damage",2011-03-01,272
"29478","Westminster","E09000033","Burglary",2011-03-01,288
"29479","Westminster","E09000033","Drug Offences",2011-03-01,466
"29480","Westminster","E09000033","Miscellaneous Crimes Against Society",2011-03-01,245
"29481","Westminster","E09000033","Robbery",2011-03-01,193
"29482","Westminster","E09000033","Sexual Offences",2011-03-01,40
"29483","Westminster","E09000033","Theft and Handling",2011-03-01,2491
"29484","Westminster","E09000033","Violence Against the Person",2011-03-01,736
"29485","Westminster","E09000033","Arson and Criminal Damage",2011-04-01,231
"29486","Westminster","E09000033","Burglary",2011-04-01,311
"29487","Westminster","E09000033","Drug Offences",2011-04-01,452
"29488","Westminster","E09000033","Miscellaneous Crimes Against Society",2011-04-01,218
"29489","Westminster","E09000033","Robbery",2011-04-01,192
"29490","Westminster","E09000033","Sexual Offences",2011-04-01,38
"29491","Westminster","E09000033","Theft and Handling",2011-04-01,2404
"29492","Westminster","E09000033","Violence Against the Person",2011-04-01,731
"29493","Westminster","E09000033","Arson and Criminal Damage",2011-05-01,193
"29494","Westminster","E09000033","Burglary",2011-05-01,298
"29495","Westminster","E09000033","Drug Offences",2011-05-01,682
"29496","Westminster","E09000033","Miscellaneous Crimes Against Society",2011-05-01,216
"29497","Westminster","E09000033","Robbery",2011-05-01,238
"29498","Westminster","E09000033","Sexual Offences",2011-05-01,31
"29499","Westminster","E09000033","Theft and Handling",2011-05-01,2530
"29500","Westminster","E09000033","Violence Against the Person",2011-05-01,669
"29501","Westminster","E09000033","Arson and Criminal Damage",2011-06-01,220
"29502","Westminster","E09000033","Burglary",2011-06-01,289
"29503","Westminster","E09000033","Drug Offences",2011-06-01,603
"29504","Westminster","E09000033","Miscellaneous Crimes Against Society",2011-06-01,206
"29505","Westminster","E09000033","Robbery",2011-06-01,227
"29506","Westminster","E09000033","Sexual Offences",2011-06-01,55
"29507","Westminster","E09000033","Theft and Handling",2011-06-01,2574
"29508","Westminster","E09000033","Violence Against the Person",2011-06-01,729
"29509","Westminster","E09000033","Arson and Criminal Damage",2011-07-01,216
"29510","Westminster","E09000033","Burglary",2011-07-01,275
"29511","Westminster","E09000033","Drug Offences",2011-07-01,605
"29512","Westminster","E09000033","Miscellaneous Crimes Against Society",2011-07-01,278
"29513","Westminster","E09000033","Robbery",2011-07-01,222
"29514","Westminster","E09000033","Sexual Offences",2011-07-01,49
"29515","Westminster","E09000033","Theft and Handling",2011-07-01,2570
"29516","Westminster","E09000033","Violence Against the Person",2011-07-01,763
"29517","Westminster","E09000033","Arson and Criminal Damage",2011-08-01,221
"29518","Westminster","E09000033","Burglary",2011-08-01,289
"29519","Westminster","E09000033","Drug Offences",2011-08-01,619
"29520","Westminster","E09000033","Miscellaneous Crimes Against Society",2011-08-01,196
"29521","Westminster","E09000033","Robbery",2011-08-01,129
"29522","Westminster","E09000033","Sexual Offences",2011-08-01,40
"29523","Westminster","E09000033","Theft and Handling",2011-08-01,2163
"29524","Westminster","E09000033","Violence Against the Person",2011-08-01,601
"29525","Westminster","E09000033","Arson and Criminal Damage",2011-09-01,158
"29526","Westminster","E09000033","Burglary",2011-09-01,223
"29527","Westminster","E09000033","Drug Offences",2011-09-01,595
"29528","Westminster","E09000033","Miscellaneous Crimes Against Society",2011-09-01,199
"29529","Westminster","E09000033","Robbery",2011-09-01,132
"29530","Westminster","E09000033","Sexual Offences",2011-09-01,43
"29531","Westminster","E09000033","Theft and Handling",2011-09-01,2079
"29532","Westminster","E09000033","Violence Against the Person",2011-09-01,643
"29533","Westminster","E09000033","Arson and Criminal Damage",2011-10-01,209
"29534","Westminster","E09000033","Burglary",2011-10-01,250
"29535","Westminster","E09000033","Drug Offences",2011-10-01,604
"29536","Westminster","E09000033","Miscellaneous Crimes Against Society",2011-10-01,221
"29537","Westminster","E09000033","Robbery",2011-10-01,148
"29538","Westminster","E09000033","Sexual Offences",2011-10-01,38
"29539","Westminster","E09000033","Theft and Handling",2011-10-01,2403
"29540","Westminster","E09000033","Violence Against the Person",2011-10-01,731
"29541","Westminster","E09000033","Arson and Criminal Damage",2011-11-01,225
"29542","Westminster","E09000033","Burglary",2011-11-01,238
"29543","Westminster","E09000033","Drug Offences",2011-11-01,496
"29544","Westminster","E09000033","Miscellaneous Crimes Against Society",2011-11-01,239
"29545","Westminster","E09000033","Robbery",2011-11-01,129
"29546","Westminster","E09000033","Sexual Offences",2011-11-01,45
"29547","Westminster","E09000033","Theft and Handling",2011-11-01,2468
"29548","Westminster","E09000033","Violence Against the Person",2011-11-01,734
"29549","Westminster","E09000033","Arson and Criminal Damage",2011-12-01,187
"29550","Westminster","E09000033","Burglary",2011-12-01,274
"29551","Westminster","E09000033","Drug Offences",2011-12-01,347
"29552","Westminster","E09000033","Miscellaneous Crimes Against Society",2011-12-01,232
"29553","Westminster","E09000033","Robbery",2011-12-01,151
"29554","Westminster","E09000033","Sexual Offences",2011-12-01,33
"29555","Westminster","E09000033","Theft and Handling",2011-12-01,2693
"29556","Westminster","E09000033","Violence Against the Person",2011-12-01,684
"29557","Westminster","E09000033","Arson and Criminal Damage",2012-01-01,172
"29558","Westminster","E09000033","Burglary",2012-01-01,311
"29559","Westminster","E09000033","Drug Offences",2012-01-01,434
"29560","Westminster","E09000033","Miscellaneous Crimes Against Society",2012-01-01,225
"29561","Westminster","E09000033","Robbery",2012-01-01,127
"29562","Westminster","E09000033","Sexual Offences",2012-01-01,37
"29563","Westminster","E09000033","Theft and Handling",2012-01-01,2405
"29564","Westminster","E09000033","Violence Against the Person",2012-01-01,660
"29565","Westminster","E09000033","Arson and Criminal Damage",2012-02-01,165
"29566","Westminster","E09000033","Burglary",2012-02-01,311
"29567","Westminster","E09000033","Drug Offences",2012-02-01,398
"29568","Westminster","E09000033","Miscellaneous Crimes Against Society",2012-02-01,250
"29569","Westminster","E09000033","Robbery",2012-02-01,141
"29570","Westminster","E09000033","Sexual Offences",2012-02-01,33
"29571","Westminster","E09000033","Theft and Handling",2012-02-01,2034
"29572","Westminster","E09000033","Violence Against the Person",2012-02-01,556
"29573","Westminster","E09000033","Arson and Criminal Damage",2012-03-01,202
"29574","Westminster","E09000033","Burglary",2012-03-01,397
"29575","Westminster","E09000033","Drug Offences",2012-03-01,455
"29576","Westminster","E09000033","Miscellaneous Crimes Against Society",2012-03-01,272
"29577","Westminster","E09000033","Robbery",2012-03-01,169
"29578","Westminster","E09000033","Sexual Offences",2012-03-01,35
"29579","Westminster","E09000033","Theft and Handling",2012-03-01,2691
"29580","Westminster","E09000033","Violence Against the Person",2012-03-01,593
"29581","Westminster","E09000033","Arson and Criminal Damage",2012-04-01,165
"29582","Westminster","E09000033","Burglary",2012-04-01,411
"29583","Westminster","E09000033","Drug Offences",2012-04-01,340
"29584","Westminster","E09000033","Miscellaneous Crimes Against Society",2012-04-01,230
"29585","Westminster","E09000033","Robbery",2012-04-01,205
"29586","Westminster","E09000033","Sexual Offences",2012-04-01,28
"29587","Westminster","E09000033","Theft and Handling",2012-04-01,2781
"29588","Westminster","E09000033","Violence Against the Person",2012-04-01,578
"29589","Westminster","E09000033","Arson and Criminal Damage",2012-05-01,194
"29590","Westminster","E09000033","Burglary",2012-05-01,348
"29591","Westminster","E09000033","Drug Offences",2012-05-01,424
"29592","Westminster","E09000033","Miscellaneous Crimes Against Society",2012-05-01,240
"29593","Westminster","E09000033","Robbery",2012-05-01,204
"29594","Westminster","E09000033","Sexual Offences",2012-05-01,40
"29595","Westminster","E09000033","Theft and Handling",2012-05-01,3115
"29596","Westminster","E09000033","Violence Against the Person",2012-05-01,630
"29597","Westminster","E09000033","Arson and Criminal Damage",2012-06-01,187
"29598","Westminster","E09000033","Burglary",2012-06-01,357
"29599","Westminster","E09000033","Drug Offences",2012-06-01,285
"29600","Westminster","E09000033","Miscellaneous Crimes Against Society",2012-06-01,233
"29601","Westminster","E09000033","Robbery",2012-06-01,195
"29602","Westminster","E09000033","Sexual Offences",2012-06-01,43
"29603","Westminster","E09000033","Theft and Handling",2012-06-01,2982
"29604","Westminster","E09000033","Violence Against the Person",2012-06-01,563
"29605","Westminster","E09000033","Arson and Criminal Damage",2012-07-01,233
"29606","Westminster","E09000033","Burglary",2012-07-01,372
"29607","Westminster","E09000033","Drug Offences",2012-07-01,463
"29608","Westminster","E09000033","Miscellaneous Crimes Against Society",2012-07-01,302
"29609","Westminster","E09000033","Robbery",2012-07-01,229
"29610","Westminster","E09000033","Sexual Offences",2012-07-01,40
"29611","Westminster","E09000033","Theft and Handling",2012-07-01,3267
"29612","Westminster","E09000033","Violence Against the Person",2012-07-01,569
"29613","Westminster","E09000033","Arson and Criminal Damage",2012-08-01,292
"29614","Westminster","E09000033","Burglary",2012-08-01,342
"29615","Westminster","E09000033","Drug Offences",2012-08-01,631
"29616","Westminster","E09000033","Miscellaneous Crimes Against Society",2012-08-01,232
"29617","Westminster","E09000033","Robbery",2012-08-01,166
"29618","Westminster","E09000033","Sexual Offences",2012-08-01,32
"29619","Westminster","E09000033","Theft and Handling",2012-08-01,2910
"29620","Westminster","E09000033","Violence Against the Person",2012-08-01,658
"29621","Westminster","E09000033","Arson and Criminal Damage",2012-09-01,163
"29622","Westminster","E09000033","Burglary",2012-09-01,280
"29623","Westminster","E09000033","Drug Offences",2012-09-01,372
"29624","Westminster","E09000033","Miscellaneous Crimes Against Society",2012-09-01,256
"29625","Westminster","E09000033","Robbery",2012-09-01,170
"29626","Westminster","E09000033","Sexual Offences",2012-09-01,32
"29627","Westminster","E09000033","Theft and Handling",2012-09-01,2559
"29628","Westminster","E09000033","Violence Against the Person",2012-09-01,597
"29629","Westminster","E09000033","Arson and Criminal Damage",2012-10-01,143
"29630","Westminster","E09000033","Burglary",2012-10-01,297
"29631","Westminster","E09000033","Drug Offences",2012-10-01,247
"29632","Westminster","E09000033","Miscellaneous Crimes Against Society",2012-10-01,302
"29633","Westminster","E09000033","Robbery",2012-10-01,252
"29634","Westminster","E09000033","Sexual Offences",2012-10-01,33
"29635","Westminster","E09000033","Theft and Handling",2012-10-01,3058
"29636","Westminster","E09000033","Violence Against the Person",2012-10-01,585
"29637","Westminster","E09000033","Arson and Criminal Damage",2012-11-01,172
"29638","Westminster","E09000033","Burglary",2012-11-01,304
"29639","Westminster","E09000033","Drug Offences",2012-11-01,301
"29640","Westminster","E09000033","Miscellaneous Crimes Against Society",2012-11-01,260
"29641","Westminster","E09000033","Robbery",2012-11-01,247
"29642","Westminster","E09000033","Sexual Offences",2012-11-01,43
"29643","Westminster","E09000033","Theft and Handling",2012-11-01,3201
"29644","Westminster","E09000033","Violence Against the Person",2012-11-01,584
"29645","Westminster","E09000033","Arson and Criminal Damage",2012-12-01,171
"29646","Westminster","E09000033","Burglary",2012-12-01,354
"29647","Westminster","E09000033","Drug Offences",2012-12-01,329
"29648","Westminster","E09000033","Miscellaneous Crimes Against Society",2012-12-01,238
"29649","Westminster","E09000033","Robbery",2012-12-01,210
"29650","Westminster","E09000033","Sexual Offences",2012-12-01,27
"29651","Westminster","E09000033","Theft and Handling",2012-12-01,3403
"29652","Westminster","E09000033","Violence Against the Person",2012-12-01,582
"29653","Westminster","E09000033","Arson and Criminal Damage",2013-01-01,157
"29654","Westminster","E09000033","Burglary",2013-01-01,341
"29655","Westminster","E09000033","Drug Offences",2013-01-01,356
"29656","Westminster","E09000033","Miscellaneous Crimes Against Society",2013-01-01,208
"29657","Westminster","E09000033","Robbery",2013-01-01,167
"29658","Westminster","E09000033","Sexual Offences",2013-01-01,41
"29659","Westminster","E09000033","Theft and Handling",2013-01-01,3056
"29660","Westminster","E09000033","Violence Against the Person",2013-01-01,538
"29661","Westminster","E09000033","Arson and Criminal Damage",2013-02-01,149
"29662","Westminster","E09000033","Burglary",2013-02-01,277
"29663","Westminster","E09000033","Drug Offences",2013-02-01,296
"29664","Westminster","E09000033","Miscellaneous Crimes Against Society",2013-02-01,88
"29665","Westminster","E09000033","Robbery",2013-02-01,172
"29666","Westminster","E09000033","Sexual Offences",2013-02-01,37
"29667","Westminster","E09000033","Theft and Handling",2013-02-01,2980
"29668","Westminster","E09000033","Violence Against the Person",2013-02-01,429
"29669","Westminster","E09000033","Arson and Criminal Damage",2013-03-01,143
"29670","Westminster","E09000033","Burglary",2013-03-01,310
"29671","Westminster","E09000033","Drug Offences",2013-03-01,325
"29672","Westminster","E09000033","Miscellaneous Crimes Against Society",2013-03-01,68
"29673","Westminster","E09000033","Robbery",2013-03-01,182
"29674","Westminster","E09000033","Sexual Offences",2013-03-01,21
"29675","Westminster","E09000033","Theft and Handling",2013-03-01,2928
"29676","Westminster","E09000033","Violence Against the Person",2013-03-01,568
"29677","Westminster","E09000033","Arson and Criminal Damage",2013-04-01,179
"29678","Westminster","E09000033","Burglary",2013-04-01,371
"29679","Westminster","E09000033","Drug Offences",2013-04-01,418
"29680","Westminster","E09000033","Miscellaneous Crimes Against Society",2013-04-01,61
"29681","Westminster","E09000033","Robbery",2013-04-01,130
"29682","Westminster","E09000033","Sexual Offences",2013-04-01,40
"29683","Westminster","E09000033","Theft and Handling",2013-04-01,2716
"29684","Westminster","E09000033","Violence Against the Person",2013-04-01,522
"29685","Westminster","E09000033","Arson and Criminal Damage",2013-05-01,202
"29686","Westminster","E09000033","Burglary",2013-05-01,373
"29687","Westminster","E09000033","Drug Offences",2013-05-01,309
"29688","Westminster","E09000033","Miscellaneous Crimes Against Society",2013-05-01,72
"29689","Westminster","E09000033","Robbery",2013-05-01,148
"29690","Westminster","E09000033","Sexual Offences",2013-05-01,50
"29691","Westminster","E09000033","Theft and Handling",2013-05-01,2523
"29692","Westminster","E09000033","Violence Against the Person",2013-05-01,587
"29693","Westminster","E09000033","Arson and Criminal Damage",2013-06-01,318
"29694","Westminster","E09000033","Burglary",2013-06-01,307
"29695","Westminster","E09000033","Drug Offences",2013-06-01,286
"29696","Westminster","E09000033","Miscellaneous Crimes Against Society",2013-06-01,84
"29697","Westminster","E09000033","Robbery",2013-06-01,180
"29698","Westminster","E09000033","Sexual Offences",2013-06-01,38
"29699","Westminster","E09000033","Theft and Handling",2013-06-01,2614
"29700","Westminster","E09000033","Violence Against the Person",2013-06-01,618
"29701","Westminster","E09000033","Arson and Criminal Damage",2013-07-01,175
"29702","Westminster","E09000033","Burglary",2013-07-01,325
"29703","Westminster","E09000033","Drug Offences",2013-07-01,436
"29704","Westminster","E09000033","Miscellaneous Crimes Against Society",2013-07-01,83
"29705","Westminster","E09000033","Robbery",2013-07-01,189
"29706","Westminster","E09000033","Sexual Offences",2013-07-01,43
"29707","Westminster","E09000033","Theft and Handling",2013-07-01,2776
"29708","Westminster","E09000033","Violence Against the Person",2013-07-01,616
"29709","Westminster","E09000033","Arson and Criminal Damage",2013-08-01,140
"29710","Westminster","E09000033","Burglary",2013-08-01,355
"29711","Westminster","E09000033","Drug Offences",2013-08-01,443
"29712","Westminster","E09000033","Miscellaneous Crimes Against Society",2013-08-01,80
"29713","Westminster","E09000033","Robbery",2013-08-01,240
"29714","Westminster","E09000033","Sexual Offences",2013-08-01,40
"29715","Westminster","E09000033","Theft and Handling",2013-08-01,2660
"29716","Westminster","E09000033","Violence Against the Person",2013-08-01,587
"29717","Westminster","E09000033","Arson and Criminal Damage",2013-09-01,152
"29718","Westminster","E09000033","Burglary",2013-09-01,268
"29719","Westminster","E09000033","Drug Offences",2013-09-01,302
"29720","Westminster","E09000033","Miscellaneous Crimes Against Society",2013-09-01,62
"29721","Westminster","E09000033","Robbery",2013-09-01,188
"29722","Westminster","E09000033","Sexual Offences",2013-09-01,37
"29723","Westminster","E09000033","Theft and Handling",2013-09-01,2408
"29724","Westminster","E09000033","Violence Against the Person",2013-09-01,573
"29725","Westminster","E09000033","Arson and Criminal Damage",2013-10-01,134
"29726","Westminster","E09000033","Burglary",2013-10-01,348
"29727","Westminster","E09000033","Drug Offences",2013-10-01,340
"29728","Westminster","E09000033","Miscellaneous Crimes Against Society",2013-10-01,76
"29729","Westminster","E09000033","Robbery",2013-10-01,176
"29730","Westminster","E09000033","Sexual Offences",2013-10-01,50
"29731","Westminster","E09000033","Theft and Handling",2013-10-01,2749
"29732","Westminster","E09000033","Violence Against the Person",2013-10-01,590
"29733","Westminster","E09000033","Arson and Criminal Damage",2013-11-01,154
"29734","Westminster","E09000033","Burglary",2013-11-01,324
"29735","Westminster","E09000033","Drug Offences",2013-11-01,362
"29736","Westminster","E09000033","Miscellaneous Crimes Against Society",2013-11-01,74
"29737","Westminster","E09000033","Robbery",2013-11-01,232
"29738","Westminster","E09000033","Sexual Offences",2013-11-01,40
"29739","Westminster","E09000033","Theft and Handling",2013-11-01,2591
"29740","Westminster","E09000033","Violence Against the Person",2013-11-01,593
"29741","Westminster","E09000033","Arson and Criminal Damage",2013-12-01,181
"29742","Westminster","E09000033","Burglary",2013-12-01,311
"29743","Westminster","E09000033","Drug Offences",2013-12-01,294
"29744","Westminster","E09000033","Miscellaneous Crimes Against Society",2013-12-01,72
"29745","Westminster","E09000033","Robbery",2013-12-01,202
"29746","Westminster","E09000033","Sexual Offences",2013-12-01,44
"29747","Westminster","E09000033","Theft and Handling",2013-12-01,2623
"29748","Westminster","E09000033","Violence Against the Person",2013-12-01,690
"29749","Westminster","E09000033","Arson and Criminal Damage",2014-01-01,172
"29750","Westminster","E09000033","Burglary",2014-01-01,350
"29751","Westminster","E09000033","Drug Offences",2014-01-01,250
"29752","Westminster","E09000033","Miscellaneous Crimes Against Society",2014-01-01,78
"29753","Westminster","E09000033","Robbery",2014-01-01,234
"29754","Westminster","E09000033","Sexual Offences",2014-01-01,39
"29755","Westminster","E09000033","Theft and Handling",2014-01-01,2421
"29756","Westminster","E09000033","Violence Against the Person",2014-01-01,611
"29757","Westminster","E09000033","Arson and Criminal Damage",2014-02-01,121
"29758","Westminster","E09000033","Burglary",2014-02-01,309
"29759","Westminster","E09000033","Drug Offences",2014-02-01,231
"29760","Westminster","E09000033","Miscellaneous Crimes Against Society",2014-02-01,74
"29761","Westminster","E09000033","Robbery",2014-02-01,175
"29762","Westminster","E09000033","Sexual Offences",2014-02-01,32
"29763","Westminster","E09000033","Theft and Handling",2014-02-01,2315
"29764","Westminster","E09000033","Violence Against the Person",2014-02-01,543
"29765","Westminster","E09000033","Arson and Criminal Damage",2014-03-01,181
"29766","Westminster","E09000033","Burglary",2014-03-01,317
"29767","Westminster","E09000033","Drug Offences",2014-03-01,282
"29768","Westminster","E09000033","Miscellaneous Crimes Against Society",2014-03-01,80
"29769","Westminster","E09000033","Robbery",2014-03-01,207
"29770","Westminster","E09000033","Sexual Offences",2014-03-01,49
"29771","Westminster","E09000033","Theft and Handling",2014-03-01,2492
"29772","Westminster","E09000033","Violence Against the Person",2014-03-01,685
"29773","Westminster","E09000033","Arson and Criminal Damage",2014-04-01,171
"29774","Westminster","E09000033","Burglary",2014-04-01,294
"29775","Westminster","E09000033","Drug Offences",2014-04-01,242
"29776","Westminster","E09000033","Miscellaneous Crimes Against Society",2014-04-01,71
"29777","Westminster","E09000033","Robbery",2014-04-01,166
"29778","Westminster","E09000033","Sexual Offences",2014-04-01,56
"29779","Westminster","E09000033","Theft and Handling",2014-04-01,2039
"29780","Westminster","E09000033","Violence Against the Person",2014-04-01,589
"29781","Westminster","E09000033","Arson and Criminal Damage",2014-05-01,144
"29782","Westminster","E09000033","Burglary",2014-05-01,271
"29783","Westminster","E09000033","Drug Offences",2014-05-01,208
"29784","Westminster","E09000033","Miscellaneous Crimes Against Society",2014-05-01,68
"29785","Westminster","E09000033","Robbery",2014-05-01,150
"29786","Westminster","E09000033","Sexual Offences",2014-05-01,59
"29787","Westminster","E09000033","Theft and Handling",2014-05-01,2198
"29788","Westminster","E09000033","Violence Against the Person",2014-05-01,667
"29789","Westminster","E09000033","Arson and Criminal Damage",2014-06-01,160
"29790","Westminster","E09000033","Burglary",2014-06-01,225
"29791","Westminster","E09000033","Drug Offences",2014-06-01,249
"29792","Westminster","E09000033","Miscellaneous Crimes Against Society",2014-06-01,75
"29793","Westminster","E09000033","Robbery",2014-06-01,193
"29794","Westminster","E09000033","Sexual Offences",2014-06-01,47
"29795","Westminster","E09000033","Theft and Handling",2014-06-01,2151
"29796","Westminster","E09000033","Violence Against the Person",2014-06-01,733
"29797","Westminster","E09000033","Arson and Criminal Damage",2014-07-01,161
"29798","Westminster","E09000033","Burglary",2014-07-01,249
"29799","Westminster","E09000033","Drug Offences",2014-07-01,222
"29800","Westminster","E09000033","Miscellaneous Crimes Against Society",2014-07-01,70
"29801","Westminster","E09000033","Robbery",2014-07-01,142
"29802","Westminster","E09000033","Sexual Offences",2014-07-01,47
"29803","Westminster","E09000033","Theft and Handling",2014-07-01,2083
"29804","Westminster","E09000033","Violence Against the Person",2014-07-01,732
"29805","Westminster","E09000033","Arson and Criminal Damage",2014-08-01,185
"29806","Westminster","E09000033","Burglary",2014-08-01,264
"29807","Westminster","E09000033","Drug Offences",2014-08-01,270
"29808","Westminster","E09000033","Miscellaneous Crimes Against Society",2014-08-01,85
"29809","Westminster","E09000033","Robbery",2014-08-01,162
"29810","Westminster","E09000033","Sexual Offences",2014-08-01,56
"29811","Westminster","E09000033","Theft and Handling",2014-08-01,2055
"29812","Westminster","E09000033","Violence Against the Person",2014-08-01,772
"29813","Westminster","E09000033","Arson and Criminal Damage",2014-09-01,202
"29814","Westminster","E09000033","Burglary",2014-09-01,243
"29815","Westminster","E09000033","Drug Offences",2014-09-01,206
"29816","Westminster","E09000033","Miscellaneous Crimes Against Society",2014-09-01,83
"29817","Westminster","E09000033","Robbery",2014-09-01,110
"29818","Westminster","E09000033","Sexual Offences",2014-09-01,69
"29819","Westminster","E09000033","Theft and Handling",2014-09-01,2038
"29820","Westminster","E09000033","Violence Against the Person",2014-09-01,798
"29821","Westminster","E09000033","Arson and Criminal Damage",2014-10-01,176
"29822","Westminster","E09000033","Burglary",2014-10-01,283
"29823","Westminster","E09000033","Drug Offences",2014-10-01,227
"29824","Westminster","E09000033","Miscellaneous Crimes Against Society",2014-10-01,69
"29825","Westminster","E09000033","Robbery",2014-10-01,136
"29826","Westminster","E09000033","Sexual Offences",2014-10-01,67
"29827","Westminster","E09000033","Theft and Handling",2014-10-01,2227
"29828","Westminster","E09000033","Violence Against the Person",2014-10-01,805
"29829","Westminster","E09000033","Arson and Criminal Damage",2014-11-01,177
"29830","Westminster","E09000033","Burglary",2014-11-01,304
"29831","Westminster","E09000033","Drug Offences",2014-11-01,221
"29832","Westminster","E09000033","Miscellaneous Crimes Against Society",2014-11-01,63
"29833","Westminster","E09000033","Robbery",2014-11-01,138
"29834","Westminster","E09000033","Sexual Offences",2014-11-01,49
"29835","Westminster","E09000033","Theft and Handling",2014-11-01,2217
"29836","Westminster","E09000033","Violence Against the Person",2014-11-01,770
"29837","Westminster","E09000033","Arson and Criminal Damage",2014-12-01,167
"29838","Westminster","E09000033","Burglary",2014-12-01,329
"29839","Westminster","E09000033","Drug Offences",2014-12-01,202
"29840","Westminster","E09000033","Miscellaneous Crimes Against Society",2014-12-01,61
"29841","Westminster","E09000033","Robbery",2014-12-01,126
"29842","Westminster","E09000033","Sexual Offences",2014-12-01,51
"29843","Westminster","E09000033","Theft and Handling",2014-12-01,2632
"29844","Westminster","E09000033","Violence Against the Person",2014-12-01,737
"29845","Westminster","E09000033","Arson and Criminal Damage",2015-01-01,155
"29846","Westminster","E09000033","Burglary",2015-01-01,314
"29847","Westminster","E09000033","Drug Offences",2015-01-01,198
"29848","Westminster","E09000033","Miscellaneous Crimes Against Society",2015-01-01,73
"29849","Westminster","E09000033","Robbery",2015-01-01,153
"29850","Westminster","E09000033","Sexual Offences",2015-01-01,73
"29851","Westminster","E09000033","Theft and Handling",2015-01-01,2367
"29852","Westminster","E09000033","Violence Against the Person",2015-01-01,690
"29853","Westminster","E09000033","Arson and Criminal Damage",2015-02-01,132
"29854","Westminster","E09000033","Burglary",2015-02-01,242
"29855","Westminster","E09000033","Drug Offences",2015-02-01,136
"29856","Westminster","E09000033","Miscellaneous Crimes Against Society",2015-02-01,58
"29857","Westminster","E09000033","Robbery",2015-02-01,113
"29858","Westminster","E09000033","Sexual Offences",2015-02-01,49
"29859","Westminster","E09000033","Theft and Handling",2015-02-01,1899
"29860","Westminster","E09000033","Violence Against the Person",2015-02-01,774
"29861","Westminster","E09000033","Arson and Criminal Damage",2015-03-01,197
"29862","Westminster","E09000033","Burglary",2015-03-01,267
"29863","Westminster","E09000033","Drug Offences",2015-03-01,143
"29864","Westminster","E09000033","Miscellaneous Crimes Against Society",2015-03-01,78
"29865","Westminster","E09000033","Robbery",2015-03-01,120
"29866","Westminster","E09000033","Sexual Offences",2015-03-01,63
"29867","Westminster","E09000033","Theft and Handling",2015-03-01,2310
"29868","Westminster","E09000033","Violence Against the Person",2015-03-01,789
"29869","Westminster","E09000033","Arson and Criminal Damage",2015-04-01,155
