"","Borough","GSS_Code","MajorText","Date","count_by_borough"
"14183","Richmond upon Thames","E09000027","Criminal Damage",2015-10-01,87
"14184","Richmond upon Thames","E09000027","Drugs",2015-10-01,29
"14185","Richmond upon Thames","E09000027","Fraud or Forgery",2015-10-01,2
"14186","Richmond upon Thames","E09000027","Other Notifiable Offences",2015-10-01,16
"14187","Richmond upon Thames","E09000027","Robbery",2015-10-01,10
"14188","Richmond upon Thames","E09000027","Sexual Offences",2015-10-01,13
"14189","Richmond upon Thames","E09000027","Theft and Handling",2015-10-01,386
"14190","Richmond upon Thames","E09000027","Violence Against The Person",2015-10-01,284
"14191","Richmond upon Thames","E09000027","Burglary",2015-11-01,114
"14192","Richmond upon Thames","E09000027","Criminal Damage",2015-11-01,104
"14193","Richmond upon Thames","E09000027","Drugs",2015-11-01,24
"14194","Richmond upon Thames","E09000027","Fraud or Forgery",2015-11-01,2
"14195","Richmond upon Thames","E09000027","Other Notifiable Offences",2015-11-01,18
"14196","Richmond upon Thames","E09000027","Robbery",2015-11-01,18
"14197","Richmond upon Thames","E09000027","Sexual Offences",2015-11-01,19
"14198","Richmond upon Thames","E09000027","Theft and Handling",2015-11-01,332
"14199","Richmond upon Thames","E09000027","Violence Against The Person",2015-11-01,220
"14200","Richmond upon Thames","E09000027","Burglary",2015-12-01,97
"14201","Richmond upon Thames","E09000027","Criminal Damage",2015-12-01,99
"14202","Richmond upon Thames","E09000027","Drugs",2015-12-01,40
"14203","Richmond upon Thames","E09000027","Fraud or Forgery",2015-12-01,3
"14204","Richmond upon Thames","E09000027","Other Notifiable Offences",2015-12-01,24
"14205","Richmond upon Thames","E09000027","Robbery",2015-12-01,15
"14206","Richmond upon Thames","E09000027","Sexual Offences",2015-12-01,17
"14207","Richmond upon Thames","E09000027","Theft and Handling",2015-12-01,313
"14208","Richmond upon Thames","E09000027","Violence Against The Person",2015-12-01,262
"14209","Richmond upon Thames","E09000027","Burglary",2016-01-01,126
"14210","Richmond upon Thames","E09000027","Criminal Damage",2016-01-01,94
"14211","Richmond upon Thames","E09000027","Drugs",2016-01-01,19
"14212","Richmond upon Thames","E09000027","Fraud or Forgery",2016-01-01,2
"14213","Richmond upon Thames","E09000027","Other Notifiable Offences",2016-01-01,14
"14214","Richmond upon Thames","E09000027","Robbery",2016-01-01,11
"14215","Richmond upon Thames","E09000027","Sexual Offences",2016-01-01,20
"14216","Richmond upon Thames","E09000027","Theft and Handling",2016-01-01,305
"14217","Richmond upon Thames","E09000027","Violence Against The Person",2016-01-01,264
"14218","Richmond upon Thames","E09000027","Burglary",2016-02-01,91
"14219","Richmond upon Thames","E09000027","Criminal Damage",2016-02-01,75
"14220","Richmond upon Thames","E09000027","Drugs",2016-02-01,20
"14221","Richmond upon Thames","E09000027","Fraud or Forgery",2016-02-01,0
"14222","Richmond upon Thames","E09000027","Other Notifiable Offences",2016-02-01,20
"14223","Richmond upon Thames","E09000027","Robbery",2016-02-01,6
"14224","Richmond upon Thames","E09000027","Sexual Offences",2016-02-01,14
"14225","Richmond upon Thames","E09000027","Theft and Handling",2016-02-01,369
"14226","Richmond upon Thames","E09000027","Violence Against The Person",2016-02-01,227
"14227","Richmond upon Thames","E09000027","Burglary",2016-03-01,91
"14228","Richmond upon Thames","E09000027","Criminal Damage",2016-03-01,83
"14229","Richmond upon Thames","E09000027","Drugs",2016-03-01,26
"14230","Richmond upon Thames","E09000027","Fraud or Forgery",2016-03-01,1
"14231","Richmond upon Thames","E09000027","Other Notifiable Offences",2016-03-01,23
"14232","Richmond upon Thames","E09000027","Robbery",2016-03-01,13
"14233","Richmond upon Thames","E09000027","Sexual Offences",2016-03-01,23
"14234","Richmond upon Thames","E09000027","Theft and Handling",2016-03-01,362
"14235","Richmond upon Thames","E09000027","Violence Against The Person",2016-03-01,260
"14236","Richmond upon Thames","E09000027","Burglary",2016-04-01,93
"14237","Richmond upon Thames","E09000027","Criminal Damage",2016-04-01,83
"14238","Richmond upon Thames","E09000027","Drugs",2016-04-01,24
"14239","Richmond upon Thames","E09000027","Fraud or Forgery",2016-04-01,5
"14240","Richmond upon Thames","E09000027","Other Notifiable Offences",2016-04-01,15
"14241","Richmond upon Thames","E09000027","Robbery",2016-04-01,11
"14242","Richmond upon Thames","E09000027","Sexual Offences",2016-04-01,20
"14243","Richmond upon Thames","E09000027","Theft and Handling",2016-04-01,363
"14244","Richmond upon Thames","E09000027","Violence Against The Person",2016-04-01,257
"14245","Richmond upon Thames","E09000027","Burglary",2016-05-01,110
"14246","Richmond upon Thames","E09000027","Criminal Damage",2016-05-01,112
"14247","Richmond upon Thames","E09000027","Drugs",2016-05-01,22
"14248","Richmond upon Thames","E09000027","Fraud or Forgery",2016-05-01,0
"14249","Richmond upon Thames","E09000027","Other Notifiable Offences",2016-05-01,27
"14250","Richmond upon Thames","E09000027","Robbery",2016-05-01,10
"14251","Richmond upon Thames","E09000027","Sexual Offences",2016-05-01,28
"14252","Richmond upon Thames","E09000027","Theft and Handling",2016-05-01,480
"14253","Richmond upon Thames","E09000027","Violence Against The Person",2016-05-01,300
"14254","Richmond upon Thames","E09000027","Burglary",2016-06-01,130
"14255","Richmond upon Thames","E09000027","Criminal Damage",2016-06-01,100
"14256","Richmond upon Thames","E09000027","Drugs",2016-06-01,29
"14257","Richmond upon Thames","E09000027","Fraud or Forgery",2016-06-01,1
"14258","Richmond upon Thames","E09000027","Other Notifiable Offences",2016-06-01,27
"14259","Richmond upon Thames","E09000027","Robbery",2016-06-01,7
"14260","Richmond upon Thames","E09000027","Sexual Offences",2016-06-01,24
"14261","Richmond upon Thames","E09000027","Theft and Handling",2016-06-01,414
"14262","Richmond upon Thames","E09000027","Violence Against The Person",2016-06-01,260
"14263","Richmond upon Thames","E09000027","Burglary",2016-07-01,113
"14264","Richmond upon Thames","E09000027","Criminal Damage",2016-07-01,120
"14265","Richmond upon Thames","E09000027","Drugs",2016-07-01,39
"14266","Richmond upon Thames","E09000027","Fraud or Forgery",2016-07-01,2
"14267","Richmond upon Thames","E09000027","Other Notifiable Offences",2016-07-01,15
"14268","Richmond upon Thames","E09000027","Robbery",2016-07-01,9
"14269","Richmond upon Thames","E09000027","Sexual Offences",2016-07-01,26
"14270","Richmond upon Thames","E09000027","Theft and Handling",2016-07-01,454
"14271","Richmond upon Thames","E09000027","Violence Against The Person",2016-07-01,294
"14272","Richmond upon Thames","E09000027","Burglary",2016-08-01,101
"14273","Richmond upon Thames","E09000027","Criminal Damage",2016-08-01,85
"14274","Richmond upon Thames","E09000027","Drugs",2016-08-01,40
"14275","Richmond upon Thames","E09000027","Fraud or Forgery",2016-08-01,2
"14276","Richmond upon Thames","E09000027","Other Notifiable Offences",2016-08-01,12
"14277","Richmond upon Thames","E09000027","Robbery",2016-08-01,7
"14278","Richmond upon Thames","E09000027","Sexual Offences",2016-08-01,11
"14279","Richmond upon Thames","E09000027","Theft and Handling",2016-08-01,454
"14280","Richmond upon Thames","E09000027","Violence Against The Person",2016-08-01,262
"14281","Richmond upon Thames","E09000027","Burglary",2016-09-01,132
"14282","Richmond upon Thames","E09000027","Criminal Damage",2016-09-01,107
"14283","Richmond upon Thames","E09000027","Drugs",2016-09-01,31
"14284","Richmond upon Thames","E09000027","Fraud or Forgery",2016-09-01,1
"14285","Richmond upon Thames","E09000027","Other Notifiable Offences",2016-09-01,16
"14286","Richmond upon Thames","E09000027","Robbery",2016-09-01,11
"14287","Richmond upon Thames","E09000027","Sexual Offences",2016-09-01,27
"14288","Richmond upon Thames","E09000027","Theft and Handling",2016-09-01,434
"14289","Richmond upon Thames","E09000027","Violence Against The Person",2016-09-01,278
"14290","Richmond upon Thames","E09000027","Burglary",2016-10-01,99
"14291","Richmond upon Thames","E09000027","Criminal Damage",2016-10-01,90
"14292","Richmond upon Thames","E09000027","Drugs",2016-10-01,19
"14293","Richmond upon Thames","E09000027","Fraud or Forgery",2016-10-01,1
"14294","Richmond upon Thames","E09000027","Other Notifiable Offences",2016-10-01,13
"14295","Richmond upon Thames","E09000027","Robbery",2016-10-01,7
"14296","Richmond upon Thames","E09000027","Sexual Offences",2016-10-01,21
"14297","Richmond upon Thames","E09000027","Theft and Handling",2016-10-01,430
"14298","Richmond upon Thames","E09000027","Violence Against The Person",2016-10-01,261
"14299","Richmond upon Thames","E09000027","Burglary",2016-11-01,136
"14300","Richmond upon Thames","E09000027","Criminal Damage",2016-11-01,117
"14301","Richmond upon Thames","E09000027","Drugs",2016-11-01,33
"14302","Richmond upon Thames","E09000027","Fraud or Forgery",2016-11-01,2
"14303","Richmond upon Thames","E09000027","Other Notifiable Offences",2016-11-01,19
"14304","Richmond upon Thames","E09000027","Robbery",2016-11-01,5
"14305","Richmond upon Thames","E09000027","Sexual Offences",2016-11-01,26
"14306","Richmond upon Thames","E09000027","Theft and Handling",2016-11-01,355
"14307","Richmond upon Thames","E09000027","Violence Against The Person",2016-11-01,242
"14308","Richmond upon Thames","E09000027","Burglary",2016-12-01,138
"14309","Richmond upon Thames","E09000027","Criminal Damage",2016-12-01,82
"14310","Richmond upon Thames","E09000027","Drugs",2016-12-01,18
"14311","Richmond upon Thames","E09000027","Fraud or Forgery",2016-12-01,0
"14312","Richmond upon Thames","E09000027","Other Notifiable Offences",2016-12-01,16
"14313","Richmond upon Thames","E09000027","Robbery",2016-12-01,9
"14314","Richmond upon Thames","E09000027","Sexual Offences",2016-12-01,25
"14315","Richmond upon Thames","E09000027","Theft and Handling",2016-12-01,346
"14316","Richmond upon Thames","E09000027","Violence Against The Person",2016-12-01,251
"14317","Richmond upon Thames","E09000027","Burglary",2017-01-01,185
"14318","Richmond upon Thames","E09000027","Criminal Damage",2017-01-01,111
"14319","Richmond upon Thames","E09000027","Drugs",2017-01-01,31
"14320","Richmond upon Thames","E09000027","Fraud or Forgery",2017-01-01,0
"14321","Richmond upon Thames","E09000027","Other Notifiable Offences",2017-01-01,12
"14322","Richmond upon Thames","E09000027","Robbery",2017-01-01,13
"14323","Richmond upon Thames","E09000027","Sexual Offences",2017-01-01,24
"14324","Richmond upon Thames","E09000027","Theft and Handling",2017-01-01,307
"14325","Richmond upon Thames","E09000027","Violence Against The Person",2017-01-01,232
"14326","Richmond upon Thames","E09000027","Burglary",2017-02-01,166
"14327","Richmond upon Thames","E09000027","Criminal Damage",2017-02-01,89
"14328","Richmond upon Thames","E09000027","Drugs",2017-02-01,17
"14329","Richmond upon Thames","E09000027","Fraud or Forgery",2017-02-01,2
"14330","Richmond upon Thames","E09000027","Other Notifiable Offences",2017-02-01,15
"14331","Richmond upon Thames","E09000027","Robbery",2017-02-01,17
"14332","Richmond upon Thames","E09000027","Sexual Offences",2017-02-01,43
"14333","Richmond upon Thames","E09000027","Theft and Handling",2017-02-01,353
"14334","Richmond upon Thames","E09000027","Violence Against The Person",2017-02-01,221
"14335","Richmond upon Thames","E09000027","Burglary",2017-03-01,186
"14336","Richmond upon Thames","E09000027","Criminal Damage",2017-03-01,129
"14337","Richmond upon Thames","E09000027","Drugs",2017-03-01,31
"14338","Richmond upon Thames","E09000027","Fraud or Forgery",2017-03-01,1
"14339","Richmond upon Thames","E09000027","Other Notifiable Offences",2017-03-01,21
"14340","Richmond upon Thames","E09000027","Robbery",2017-03-01,18
"14341","Richmond upon Thames","E09000027","Sexual Offences",2017-03-01,27
"14342","Richmond upon Thames","E09000027","Theft and Handling",2017-03-01,422
"14343","Richmond upon Thames","E09000027","Violence Against The Person",2017-03-01,251
"14344","Richmond upon Thames","E09000027","Burglary",2017-04-01,162
"14345","Richmond upon Thames","E09000027","Criminal Damage",2017-04-01,107
"14346","Richmond upon Thames","E09000027","Drugs",2017-04-01,24
"14347","Richmond upon Thames","E09000027","Fraud or Forgery",2017-04-01,5
"14348","Richmond upon Thames","E09000027","Other Notifiable Offences",2017-04-01,17
"14349","Richmond upon Thames","E09000027","Robbery",2017-04-01,31
"14350","Richmond upon Thames","E09000027","Sexual Offences",2017-04-01,29
"14351","Richmond upon Thames","E09000027","Theft and Handling",2017-04-01,391
"14352","Richmond upon Thames","E09000027","Violence Against The Person",2017-04-01,266
"14353","Richmond upon Thames","E09000027","Burglary",2017-05-01,163
"14354","Richmond upon Thames","E09000027","Criminal Damage",2017-05-01,98
"14355","Richmond upon Thames","E09000027","Drugs",2017-05-01,40
"14356","Richmond upon Thames","E09000027","Fraud or Forgery",2017-05-01,6
"14357","Richmond upon Thames","E09000027","Other Notifiable Offences",2017-05-01,34
"14358","Richmond upon Thames","E09000027","Robbery",2017-05-01,14
"14359","Richmond upon Thames","E09000027","Sexual Offences",2017-05-01,35
"14360","Richmond upon Thames","E09000027","Theft and Handling",2017-05-01,499
"14361","Richmond upon Thames","E09000027","Violence Against The Person",2017-05-01,345
"14362","Richmond upon Thames","E09000027","Burglary",2017-06-01,171
"14363","Richmond upon Thames","E09000027","Criminal Damage",2017-06-01,89
"14364","Richmond upon Thames","E09000027","Drugs",2017-06-01,22
"14365","Richmond upon Thames","E09000027","Fraud or Forgery",2017-06-01,1
"14366","Richmond upon Thames","E09000027","Other Notifiable Offences",2017-06-01,21
"14367","Richmond upon Thames","E09000027","Robbery",2017-06-01,13
"14368","Richmond upon Thames","E09000027","Sexual Offences",2017-06-01,33
"14369","Richmond upon Thames","E09000027","Theft and Handling",2017-06-01,496
"14370","Richmond upon Thames","E09000027","Violence Against The Person",2017-06-01,348
"14371","Richmond upon Thames","E09000027","Burglary",2017-07-01,198
"14372","Richmond upon Thames","E09000027","Criminal Damage",2017-07-01,96
"14373","Richmond upon Thames","E09000027","Drugs",2017-07-01,34
"14374","Richmond upon Thames","E09000027","Fraud or Forgery",2017-07-01,7
"14375","Richmond upon Thames","E09000027","Other Notifiable Offences",2017-07-01,15
"14376","Richmond upon Thames","E09000027","Robbery",2017-07-01,18
"14377","Richmond upon Thames","E09000027","Sexual Offences",2017-07-01,35
"14378","Richmond upon Thames","E09000027","Theft and Handling",2017-07-01,528
"14379","Richmond upon Thames","E09000027","Violence Against The Person",2017-07-01,320
"14380","Richmond upon Thames","E09000027","Burglary",2017-08-01,211
"14381","Richmond upon Thames","E09000027","Criminal Damage",2017-08-01,73
"14382","Richmond upon Thames","E09000027","Drugs",2017-08-01,28
"14383","Richmond upon Thames","E09000027","Fraud or Forgery",2017-08-01,0
"14384","Richmond upon Thames","E09000027","Other Notifiable Offences",2017-08-01,12
"14385","Richmond upon Thames","E09000027","Robbery",2017-08-01,32
"14386","Richmond upon Thames","E09000027","Sexual Offences",2017-08-01,23
"14387","Richmond upon Thames","E09000027","Theft and Handling",2017-08-01,429
"14388","Richmond upon Thames","E09000027","Violence Against The Person",2017-08-01,283
"14389","Richmond upon Thames","E09000027","Burglary",2017-09-01,200
"14390","Richmond upon Thames","E09000027","Criminal Damage",2017-09-01,78
"14391","Richmond upon Thames","E09000027","Drugs",2017-09-01,34
"14392","Richmond upon Thames","E09000027","Fraud or Forgery",2017-09-01,3
"14393","Richmond upon Thames","E09000027","Other Notifiable Offences",2017-09-01,15
"14394","Richmond upon Thames","E09000027","Robbery",2017-09-01,18
"14395","Richmond upon Thames","E09000027","Sexual Offences",2017-09-01,28
"14396","Richmond upon Thames","E09000027","Theft and Handling",2017-09-01,473
"14397","Richmond upon Thames","E09000027","Violence Against The Person",2017-09-01,308
"14398","Richmond upon Thames","E09000027","Burglary",2017-10-01,228
"14399","Richmond upon Thames","E09000027","Criminal Damage",2017-10-01,91
"14400","Richmond upon Thames","E09000027","Drugs",2017-10-01,52
"14401","Richmond upon Thames","E09000027","Fraud or Forgery",2017-10-01,1
"14402","Richmond upon Thames","E09000027","Other Notifiable Offences",2017-10-01,20
"14403","Richmond upon Thames","E09000027","Robbery",2017-10-01,26
"14404","Richmond upon Thames","E09000027","Sexual Offences",2017-10-01,19
"14405","Richmond upon Thames","E09000027","Theft and Handling",2017-10-01,413
"14406","Richmond upon Thames","E09000027","Violence Against The Person",2017-10-01,307
"14407","Richmond upon Thames","E09000027","Burglary",2017-11-01,220
"14408","Richmond upon Thames","E09000027","Criminal Damage",2017-11-01,96
"14409","Richmond upon Thames","E09000027","Drugs",2017-11-01,43
"14410","Richmond upon Thames","E09000027","Fraud or Forgery",2017-11-01,2
"14411","Richmond upon Thames","E09000027","Other Notifiable Offences",2017-11-01,11
"14412","Richmond upon Thames","E09000027","Robbery",2017-11-01,32
"14413","Richmond upon Thames","E09000027","Sexual Offences",2017-11-01,15
"14414","Richmond upon Thames","E09000027","Theft and Handling",2017-11-01,421
"14415","Richmond upon Thames","E09000027","Violence Against The Person",2017-11-01,313
"14416","Richmond upon Thames","E09000027","Burglary",2017-12-01,177
"14417","Richmond upon Thames","E09000027","Criminal Damage",2017-12-01,98
"14418","Richmond upon Thames","E09000027","Drugs",2017-12-01,24
"14419","Richmond upon Thames","E09000027","Fraud or Forgery",2017-12-01,1
"14420","Richmond upon Thames","E09000027","Other Notifiable Offences",2017-12-01,11
"14421","Richmond upon Thames","E09000027","Robbery",2017-12-01,5
"14422","Richmond upon Thames","E09000027","Sexual Offences",2017-12-01,19
"14423","Richmond upon Thames","E09000027","Theft and Handling",2017-12-01,381
"14424","Richmond upon Thames","E09000027","Violence Against The Person",2017-12-01,275
"14425","Richmond upon Thames","E09000027","Burglary",2018-01-01,168
"14426","Richmond upon Thames","E09000027","Criminal Damage",2018-01-01,107
"14427","Richmond upon Thames","E09000027","Drugs",2018-01-01,22
"14428","Richmond upon Thames","E09000027","Fraud or Forgery",2018-01-01,3
"14429","Richmond upon Thames","E09000027","Other Notifiable Offences",2018-01-01,11
"14430","Richmond upon Thames","E09000027","Robbery",2018-01-01,22
"14431","Richmond upon Thames","E09000027","Sexual Offences",2018-01-01,12
"14432","Richmond upon Thames","E09000027","Theft and Handling",2018-01-01,389
"14433","Richmond upon Thames","E09000027","Violence Against The Person",2018-01-01,267
"14434","Richmond upon Thames","E09000027","Burglary",2018-02-01,160
"14435","Richmond upon Thames","E09000027","Criminal Damage",2018-02-01,80
"14436","Richmond upon Thames","E09000027","Drugs",2018-02-01,31
"14437","Richmond upon Thames","E09000027","Fraud or Forgery",2018-02-01,1
"14438","Richmond upon Thames","E09000027","Other Notifiable Offences",2018-02-01,13
"14439","Richmond upon Thames","E09000027","Robbery",2018-02-01,19
"14440","Richmond upon Thames","E09000027","Sexual Offences",2018-02-01,22
"14441","Richmond upon Thames","E09000027","Theft and Handling",2018-02-01,354
"14442","Richmond upon Thames","E09000027","Violence Against The Person",2018-02-01,249
"14443","Richmond upon Thames","E09000027","Burglary",2018-03-01,154
"14444","Richmond upon Thames","E09000027","Criminal Damage",2018-03-01,99
"14445","Richmond upon Thames","E09000027","Drugs",2018-03-01,33
"14446","Richmond upon Thames","E09000027","Fraud or Forgery",2018-03-01,1
"14447","Richmond upon Thames","E09000027","Other Notifiable Offences",2018-03-01,14
"14448","Richmond upon Thames","E09000027","Robbery",2018-03-01,17
"14449","Richmond upon Thames","E09000027","Sexual Offences",2018-03-01,19
"14450","Richmond upon Thames","E09000027","Theft and Handling",2018-03-01,405
"14451","Richmond upon Thames","E09000027","Violence Against The Person",2018-03-01,276
"14452","Richmond upon Thames","E09000027","Burglary",2018-04-01,171
"14453","Richmond upon Thames","E09000027","Criminal Damage",2018-04-01,79
"14454","Richmond upon Thames","E09000027","Drugs",2018-04-01,17
"14455","Richmond upon Thames","E09000027","Fraud or Forgery",2018-04-01,0
"14456","Richmond upon Thames","E09000027","Other Notifiable Offences",2018-04-01,13
"14457","Richmond upon Thames","E09000027","Robbery",2018-04-01,15
"14458","Richmond upon Thames","E09000027","Sexual Offences",2018-04-01,20
"14459","Richmond upon Thames","E09000027","Theft and Handling",2018-04-01,363
"14460","Richmond upon Thames","E09000027","Violence Against The Person",2018-04-01,284
"14461","Richmond upon Thames","E09000027","Burglary",2018-05-01,156
"14462","Richmond upon Thames","E09000027","Criminal Damage",2018-05-01,94
"14463","Richmond upon Thames","E09000027","Drugs",2018-05-01,30
"14464","Richmond upon Thames","E09000027","Fraud or Forgery",2018-05-01,2
"14465","Richmond upon Thames","E09000027","Other Notifiable Offences",2018-05-01,15
"14466","Richmond upon Thames","E09000027","Robbery",2018-05-01,23
"14467","Richmond upon Thames","E09000027","Sexual Offences",2018-05-01,27
"14468","Richmond upon Thames","E09000027","Theft and Handling",2018-05-01,409
"14469","Richmond upon Thames","E09000027","Violence Against The Person",2018-05-01,350
"14470","Richmond upon Thames","E09000027","Burglary",2018-06-01,131
"14471","Richmond upon Thames","E09000027","Criminal Damage",2018-06-01,87
"14472","Richmond upon Thames","E09000027","Drugs",2018-06-01,16
"14473","Richmond upon Thames","E09000027","Fraud or Forgery",2018-06-01,0
"14474","Richmond upon Thames","E09000027","Other Notifiable Offences",2018-06-01,26
"14475","Richmond upon Thames","E09000027","Robbery",2018-06-01,34
"14476","Richmond upon Thames","E09000027","Sexual Offences",2018-06-01,31
"14477","Richmond upon Thames","E09000027","Theft and Handling",2018-06-01,395
"14478","Richmond upon Thames","E09000027","Violence Against The Person",2018-06-01,291
"14479","Richmond upon Thames","E09000027","Burglary",2018-07-01,143
"14480","Richmond upon Thames","E09000027","Criminal Damage",2018-07-01,104
"14481","Richmond upon Thames","E09000027","Drugs",2018-07-01,22
"14482","Richmond upon Thames","E09000027","Fraud or Forgery",2018-07-01,0
"14483","Richmond upon Thames","E09000027","Other Notifiable Offences",2018-07-01,31
"14484","Richmond upon Thames","E09000027","Robbery",2018-07-01,48
"14485","Richmond upon Thames","E09000027","Sexual Offences",2018-07-01,25
"14486","Richmond upon Thames","E09000027","Theft and Handling",2018-07-01,422
"14487","Richmond upon Thames","E09000027","Violence Against The Person",2018-07-01,421
"14488","Richmond upon Thames","E09000027","Burglary",2018-08-01,178
"14489","Richmond upon Thames","E09000027","Criminal Damage",2018-08-01,90
"14490","Richmond upon Thames","E09000027","Drugs",2018-08-01,17
"14491","Richmond upon Thames","E09000027","Fraud or Forgery",2018-08-01,2
"14492","Richmond upon Thames","E09000027","Other Notifiable Offences",2018-08-01,19
"14493","Richmond upon Thames","E09000027","Robbery",2018-08-01,27
"14494","Richmond upon Thames","E09000027","Sexual Offences",2018-08-01,26
"14495","Richmond upon Thames","E09000027","Theft and Handling",2018-08-01,401
"14496","Richmond upon Thames","E09000027","Violence Against The Person",2018-08-01,315
"14497","Richmond upon Thames","E09000027","Burglary",2018-09-01,191
"14498","Richmond upon Thames","E09000027","Criminal Damage",2018-09-01,73
"14499","Richmond upon Thames","E09000027","Drugs",2018-09-01,24
"14500","Richmond upon Thames","E09000027","Fraud or Forgery",2018-09-01,0
"14501","Richmond upon Thames","E09000027","Other Notifiable Offences",2018-09-01,12
"14502","Richmond upon Thames","E09000027","Robbery",2018-09-01,17
"14503","Richmond upon Thames","E09000027","Sexual Offences",2018-09-01,25
"14504","Richmond upon Thames","E09000027","Theft and Handling",2018-09-01,433
"14505","Richmond upon Thames","E09000027","Violence Against The Person",2018-09-01,247
"14506","Richmond upon Thames","E09000027","Burglary",2018-10-01,228
"14507","Richmond upon Thames","E09000027","Criminal Damage",2018-10-01,108
"14508","Richmond upon Thames","E09000027","Drugs",2018-10-01,19
"14509","Richmond upon Thames","E09000027","Fraud or Forgery",2018-10-01,1
"14510","Richmond upon Thames","E09000027","Other Notifiable Offences",2018-10-01,20
"14511","Richmond upon Thames","E09000027","Robbery",2018-10-01,36
"14512","Richmond upon Thames","E09000027","Sexual Offences",2018-10-01,15
"14513","Richmond upon Thames","E09000027","Theft and Handling",2018-10-01,449
"14514","Richmond upon Thames","E09000027","Violence Against The Person",2018-10-01,274
"14515","Richmond upon Thames","E09000027","Burglary",2018-11-01,229
"14516","Richmond upon Thames","E09000027","Criminal Damage",2018-11-01,99
"14517","Richmond upon Thames","E09000027","Drugs",2018-11-01,22
"14518","Richmond upon Thames","E09000027","Fraud or Forgery",2018-11-01,0
"14519","Richmond upon Thames","E09000027","Other Notifiable Offences",2018-11-01,17
"14520","Richmond upon Thames","E09000027","Robbery",2018-11-01,43
"14521","Richmond upon Thames","E09000027","Sexual Offences",2018-11-01,25
"14522","Richmond upon Thames","E09000027","Theft and Handling",2018-11-01,459
"14523","Richmond upon Thames","E09000027","Violence Against The Person",2018-11-01,306
"14524","Richmond upon Thames","E09000027","Burglary",2018-12-01,192
"14525","Richmond upon Thames","E09000027","Criminal Damage",2018-12-01,79
"14526","Richmond upon Thames","E09000027","Drugs",2018-12-01,18
"14527","Richmond upon Thames","E09000027","Fraud or Forgery",2018-12-01,2
"14528","Richmond upon Thames","E09000027","Other Notifiable Offences",2018-12-01,13
"14529","Richmond upon Thames","E09000027","Robbery",2018-12-01,45
"14530","Richmond upon Thames","E09000027","Sexual Offences",2018-12-01,21
"14531","Richmond upon Thames","E09000027","Theft and Handling",2018-12-01,335
"14532","Richmond upon Thames","E09000027","Violence Against The Person",2018-12-01,296
"14533","Richmond upon Thames","E09000027","Arson and Criminal Damage",2019-01-01,65
"14534","Richmond upon Thames","E09000027","Burglary",2019-01-01,148
"14535","Richmond upon Thames","E09000027","Drug Offences",2019-01-01,15
"14536","Richmond upon Thames","E09000027","Miscellaneous Crimes Against Society",2019-01-01,5
"14537","Richmond upon Thames","E09000027","Possession of Weapons",2019-01-01,4
"14538","Richmond upon Thames","E09000027","Public Order Offences",2019-01-01,68
"14539","Richmond upon Thames","E09000027","Robbery",2019-01-01,28
"14540","Richmond upon Thames","E09000027","Sexual Offences",2019-01-01,25
"14541","Richmond upon Thames","E09000027","Theft",2019-01-01,247
"14542","Richmond upon Thames","E09000027","Vehicle Offences",2019-01-01,214
"14543","Richmond upon Thames","E09000027","Violence Against the Person",2019-01-01,224
"14544","Richmond upon Thames","E09000027","Arson and Criminal Damage",2019-02-01,77
"14545","Richmond upon Thames","E09000027","Burglary",2019-02-01,152
"14546","Richmond upon Thames","E09000027","Drug Offences",2019-02-01,22
"14547","Richmond upon Thames","E09000027","Miscellaneous Crimes Against Society",2019-02-01,11
"14548","Richmond upon Thames","E09000027","Possession of Weapons",2019-02-01,9
"14549","Richmond upon Thames","E09000027","Public Order Offences",2019-02-01,59
"14550","Richmond upon Thames","E09000027","Robbery",2019-02-01,23
"14551","Richmond upon Thames","E09000027","Sexual Offences",2019-02-01,31
"14552","Richmond upon Thames","E09000027","Theft",2019-02-01,198
"14553","Richmond upon Thames","E09000027","Vehicle Offences",2019-02-01,207
"14554","Richmond upon Thames","E09000027","Violence Against the Person",2019-02-01,180
"14555","Richmond upon Thames","E09000027","Arson and Criminal Damage",2019-03-01,77
"14556","Richmond upon Thames","E09000027","Burglary",2019-03-01,123
"14557","Richmond upon Thames","E09000027","Drug Offences",2019-03-01,33
"14558","Richmond upon Thames","E09000027","Miscellaneous Crimes Against Society",2019-03-01,13
"14559","Richmond upon Thames","E09000027","Possession of Weapons",2019-03-01,6
"14560","Richmond upon Thames","E09000027","Public Order Offences",2019-03-01,81
"14561","Richmond upon Thames","E09000027","Robbery",2019-03-01,43
"14562","Richmond upon Thames","E09000027","Sexual Offences",2019-03-01,20
"14563","Richmond upon Thames","E09000027","Theft",2019-03-01,257
"14564","Richmond upon Thames","E09000027","Vehicle Offences",2019-03-01,217
"14565","Richmond upon Thames","E09000027","Violence Against the Person",2019-03-01,258
"14566","Richmond upon Thames","E09000027","Arson and Criminal Damage",2019-04-01,92
"14567","Richmond upon Thames","E09000027","Burglary",2019-04-01,115
"14568","Richmond upon Thames","E09000027","Drug Offences",2019-04-01,27
"14569","Richmond upon Thames","E09000027","Miscellaneous Crimes Against Society",2019-04-01,3
"14570","Richmond upon Thames","E09000027","Possession of Weapons",2019-04-01,3
"14571","Richmond upon Thames","E09000027","Public Order Offences",2019-04-01,65
"14572","Richmond upon Thames","E09000027","Robbery",2019-04-01,63
